hd58350.fit
5784. -1.07 50.
5834. -0.86 50.
5884. -0.82 50.
5934. -0.80 50.
5984. -0.77 50.
6034. -0.75 50.
6084. -0.72 50.
6134. -0.70 50.
6184. -0.69 50.
6234. -0.67 50.
6284. -0.62 50.
6334. -0.62 50.
6384. -0.61 50.
6434. -0.59 50.
6484. -0.56 50.
6534. -0.56 50.
6584. -0.51 50.
6634. -0.54 50.
6684. -0.46 50.
6734. -0.51 50.
6784. -0.49 50.
6834. -0.49 50.
6884. -0.39 50.
6934. -0.44 50.
6984. -0.44 50.
7034. -0.44 50.
7084. -0.44 50.
7134. -0.44 50.
7184. -0.37 50.
7234. -0.37 50.
7284. -0.36 50.
7334. -0.40 50.
7384. -0.40 50.
7434. -0.39 50.
7484. -0.39 50.
7534. -0.38 50.
7584. -0.36 50.
7634. 0.22 50.
7684. -0.33 50.
7734. -0.37 50.
7784. -0.36 50.
7834. -0.37 50.
7884. -0.36 50.
7934. -0.36 50.
7984. -0.36 50.
8034. -0.36 50.
8084. -0.34 50.
8134. -0.32 50.
8184. -0.29 50.
8234. -0.26 50.
8284. -0.30 50.
8334. -0.33 50.
8384. -0.36 50.
8434. -0.36 50.
8484. -0.40 50.
8534. -0.41 50.
8584. -0.41 50.
8634. -0.45 50.
8684. -0.41 50.
8734. -0.43 50.
8784. -0.43 50.
8834. -0.45 50.
8884. -0.44 50.
8934. -0.45 50.
8984. -0.39 50.
9034. -0.41 50.
9084. -0.38 50.
9134. -0.40 50.
9184. -0.45 50.
9234. -0.32 50.
9284. -0.44 50.
9334. -0.17 50.
9384. -0.19 50.
9434. -0.24 50.
9484. -0.20 50.
9534. -0.23 50.
